id,H,L,learning
9ypnxdh1,0.9329268292682927,0.8935108153078202,0.03941601396047256
a2lhxhxk,0.9001358695652174,0.8406779661016949,0.05945790346352253
a9n5v3d1,0.9004065040650406,0.8694885361552029,0.030917967909837696
acyrm6vi,0.9604904632152588,0.9450354609929078,0.015455002222350966
adx0ufr2,0.9064406779661017,0.9371816638370118,-0.03074098587091012
ahrykldn,0.9103169251517195,0.8504347826086956,0.05988214254302382
ajw8rmzy,0.9375866851595009,0.9168053244592346,0.02078136070026637
au3z690l,0.9493758668515951,0.9241622574955908,0.025213609356004363
awz14fq9,0.9359062715368712,0.9105960264900661,0.025310245046805124
bd6v7ia1,0.9273743016759778,0.9172413793103449,0.010132922365632901
bh4nuak1,0.925240054869684,0.891891891891892,0.03334816297779197
bla7r2es,0.8987771739130438,0.8979238754325259,8.532984805178501e-4
bx2hkvzu,0.9179661016949151,0.9171075837742506,8.585179206644922e-4
byga4vql,0.9607977991746907,0.9317406143344711,0.029057184840219574
c8cu3c3m,0.9182984469952734,0.8921933085501859,0.02610513844508755
cjz75i22,0.8940443213296396,0.8684654300168633,0.025578891312776353
cqohls3i,0.9026063100137175,0.8544520547945206,0.04815425521919692
cw1o9bs1,0.9279341111873715,0.8998272884283246,0.028106822759046857
d0ik7z9x,0.8911704312114989,0.8772504091653028,0.013920022046196023
d2m1zo7g,0.8581267217630855,0.8360389610389611,0.022087760724124328
d3omyepd,0.9401238816242257,0.9010067114093959,0.039117170214829744
d6it3y3p,0.865972222222222,0.8490230905861458,0.016949131636076253
decnc028,0.9190672153635115,0.8873483535528596,0.03171886181065198
diqhmi3m,0.9123533471359557,0.8583765112262521,0.05397683590970359
dkzozr6c,0.9315937940761632,0.8935810810810814,0.0380127129950818
dmsi5tdj,0.8716540837336998,0.8465266558966075,0.02512742783709232
dnoe2hz9,0.8689655172413792,0.8810344827586207,-0.01206896551724157
dq82faf2,0.9623846699787082,0.9806138933764135,-0.018229223397705274
dr4gkvot,0.9142857142857143,0.8791018998272884,0.03518381445842589
ds5uz2d5,0.9144645340751042,0.883847549909256,0.030616984165848238
dyyp50j9,0.9547014413177763,0.9635416666666667,-0.008840225348890396
e9v1bzuc,0.8574423480083857,0.8576512455516017,-2.0889754321595788e-4
eegst1da,0.8847708894878701,0.8661971830985913,0.0185737063892788
efi3fjue,0.8935879945429739,0.8706293706293705,0.02295862391360337
ej4up0rn,0.8826355525051474,0.8530405405405406,0.029595011964606788
ejv5piey,0.9499657299520219,0.9333333333333332,0.01663239661868865
ektwqxeh,0.8532423208191124,0.810810810810811,0.042431510008301476
em7v17uu,0.9347975291695264,0.8944723618090452,0.040325167360481196
enhoisyi,0.9348556077904632,0.9043321299638989,0.030523477826564283
eogyi8j4,0.9751511081262596,0.9493006993006992,0.025850408825560445
f3jt6ahq,0.9006896551724137,0.875,0.025689655172413728
f6k7yhh9,0.9523809523809522,0.910420475319927,0.041960477061025236
fdlbs3x7,0.9741320626276377,0.9555189456342669,0.01861311699337087
fhwg4lyo,0.9427012278308322,0.9200680272108843,0.02263320061994789
fnqg33tk,0.9014573213046497,0.896853146853147,0.0046041744515027405
fo2t0ykg,0.9470383275261325,0.9280821917808217,0.018956135745310743
foy52cb4,0.9323308270676687,0.9250871080139373,0.0072437190537313345
ftd9rnvm,0.9747956403269753,0.9523809523809523,0.02241468794602297
g59wh51e,0.9197824609109451,0.8844884488448845,0.03529401206606053
g6fwz6fr,0.8758526603001364,0.8621848739495797,0.013667786350556765
g6u6toqw,0.867617107942974,0.7966942148760325,0.07092289306694144
g79gm5hl,0.8886612021857933,0.9041095890410958,-0.015448386855302587
ga9uahma,0.9914468995010692,0.9896193771626297,0.0018275223384395245
ggyyoznf,0.8449453551912567,0.8450704225352114,-1.2506734395467678e-4
ghfmfp6u,0.9386459802538786,0.9158249158249158,0.022821064428962812
gmohu013,0.883495145631068,0.8816254416961131,0.0018697039349548916
gszsrlmk,0.9171800136892537,0.9166666666666666,5.133470225870962e-4
h2fr0kzy,0.8821478382147836,0.8585526315789476,0.02359520663583603
h46neot4,0.908719346049046,0.9036777583187389,0.005041587730307162
h6f38bwq,0.91280276816609,0.8718801996672212,0.04092256849886877
haqli8xf,0.9181757209926228,0.8899253731343282,0.02825034785829461
hdbjnl2c,0.9167803547066851,0.8888888888888888,0.027891465817796224
he7sr8mk,0.8959183673469389,0.8888888888888887,0.007029478458050131
hegg4ro3,0.9507186858316222,0.9192439862542955,0.03147469957732674
hgkrglvb,0.9211420802175392,0.8970331588132636,0.024108921404275563
hgvrtubi,0.9684563758389263,0.9305301645338209,0.03792621130510543
hi6zokfx,0.8973121984838043,0.850909090909091,0.04640310757471333
hifa1lt0,0.8953488372093023,0.8534201954397393,0.0419286417695629
hiz600nj,0.89853044086774,0.8859934853420195,0.012536955525720539
hprh5n1p,0.9026369168356997,0.911190053285968,-0.00855313645026834
hy7g3uyh,0.9100204498977507,0.9053356282271944,0.004684821670556283
hz8tf3vd,0.9127789046653143,0.9042357274401475,0.008543177225166843
i0g6t95m,0.960027567195038,0.9648829431438127,-0.0048553759487747206
i7buva8v,0.8439265536723167,0.8183333333333334,0.02559322033898337
i8qv8im9,0.9495444989488439,0.9515570934256055,-0.002012594476761609
ignzshk6,0.9416553595658074,0.899830220713073,0.04182513885273442
iufx87jk,0.9630662020905923,0.9387096774193548,0.0243565246712375
jscgnhdg,0.9142461964038725,0.9043624161073825,0.009883780296489952
juxni43e,0.9057519057519057,0.8684654300168633,0.0372864757350424
jwgxbjzf,0.9433701657458559,0.9372937293729372,0.006076436372918659
k1haxar6,0.9158620689655171,0.8720538720538721,0.04380819691164506
kaj4d6us,0.8869088416723784,0.8538587848932677,0.03305005677911066
kfigyu57,0.9074585635359117,0.8883248730964466,0.019133690439465112
kkyl1756,0.9938186813186812,0.9834983498349834,0.01032033148369782
klijsnkr,0.8711656441717792,0.8739054290718038,-0.0027397849000245778
knznxrg2,0.9410958904109589,0.9229480737018425,0.01814781670911636
kv027ctc,0.9360544217687069,0.9290657439446365,0.006988677824070422
l75tdx7z,0.9207443142660231,0.914185639229422,0.006558675036601125
ldmmwz4f,0.9079037800687283,0.9153976311336716,-0.007493851064943269
llsj1iws,0.9417134831460676,0.9098101265822786,0.031903356563789065
ln7kg8ue,0.8931506849315068,0.8648180242634315,0.028332660668075382
lv8ld5wh,0.9329226557152636,0.9045936395759716,0.02832901613929195
lykz1rsu,0.9533927347498287,0.9490662139219014,0.004326520827927283
mee14g6o,0.9300271739130437,0.8949211908931699,0.03510598301987378
megc4lwa,0.9516019086571236,0.9337860780984719,0.017815830558651657
mei70uns,0.9576213260423787,0.9733777038269551,-0.015756377784576392
merxonq0,0.9399441340782124,0.9189189189189189,0.021025215159293564
msc1rxqn,0.9393939393939394,0.9312839059674503,0.008110033426489194
mtlahwgq,0.9152308752584423,0.8879456706281833,0.027285204630258963
n29bvgfq,0.9274360746371805,0.918918918918919,0.008517155718261504
n5zkdivb,0.8949864498644989,0.8561020036429873,0.03888444622151166
n98bw1w1,0.8993797381116472,0.9049295774647886,-0.005549839353141461
ndrjpwzk,0.9236111111111115,0.9110378912685337,0.012573219842577754
nj1xo326,0.9262798634812286,0.9344262295081968,-0.008146366026968166
noei6ysf,0.9392684610075914,0.9139414802065403,0.025326980801051113
nw012b80,0.982876712328767,0.9627749576988155,0.020101754629951563
o0rf6ttx,0.8644536652835405,0.8626465661641541,0.0018070991193863684
o0s5d3oa,0.9463679565512558,0.916083916083916,0.03028404046733979
o164htod,0.8891184573002753,0.867549668874172,0.021568788426103325
o7t1h1uu,0.8468406593406591,0.8146258503401362,0.03221480900052287
oc4nj0mw,0.905089408528198,0.8705281090289608,0.03456129949923714
og139wwb,0.890859481582537,0.8673647469458986,0.023494734636638426
oj7dfs8q,0.9416949152542374,0.9254766031195839,0.016218312134653523
ojgtxh4b,0.8600405679513188,0.8357400722021662,0.024300495749152606
op2f5tbq,0.864010989010989,0.8500000000000001,0.014010989010988961
opoeebkv,0.9018157363819773,0.8863636363636364,0.015452100018340964
orpo5v41,0.9289131920710865,0.8993055555555557,0.029607636515530777
ou69io2m,0.922184300341297,0.9148936170212766,0.0072906833200203636
ov0ykrcj,0.9185082872928175,0.8790459965928449,0.039462290699972646
ov6zilsh,0.9597818677573279,0.874354561101549,0.08542730665577891
ow986b5y,0.8889641164522682,0.895575221238938,-0.006611104786669708
oy96qcal,0.9418918918918919,0.9371633752244164,0.004728516667475535
p7r46bu5,0.8720770288858324,0.8245614035087718,0.047515625377060555
p82edp2y,0.9501730103806227,0.93015332197615,0.02001968840447277
pc2f0ui6,0.9024725274725276,0.8657487091222033,0.036723818350324344
pc4rm08d,0.9417009602194788,0.9044368600682593,0.037264100151219504
pft5n8y6,0.8876636802205375,0.8633217993079587,0.024341880912578828
pl9my9hx,0.8459441036128151,0.8475177304964538,-0.0015736268836387124
pozsjx4f,0.9170124481327802,0.8973509933774836,0.01966145475529657
pp56h32v,0.9430122116689281,0.928695652173913,0.014316559495015091
przvqjfv,0.8434482758620687,0.8345070422535212,0.008941233608547483
pw6hk232,0.8688066992323795,0.857859531772575,0.010947167459804508
q2og7bcw,0.8851902173913042,0.8481675392670157,0.0370226781242885
qbftx87x,0.9002050580997949,0.9090909090909091,-0.008885850991114164
qh2z8vvu,0.882231404958678,0.8720136518771332,0.010217753081544823
qkicgoft,0.9271978021978023,0.8919382504288165,0.035259551768985875
qqwe9imb,0.9504473503097041,0.9383561643835616,0.012091185926142445
qraan3df,0.9551630434782604,0.9418803418803418,0.013282701597918667
qt76109e,0.8548278190411883,0.83859649122807,0.016231327813118313
qtl2vxy4,0.9037800687285221,0.8704918032786884,0.033288265449833765
qw0603kl,0.9221763085399454,0.9064039408866996,0.015772367653245745
qyefhmeo,0.9457627118644064,0.9063545150501672,0.03940819681423924
r0jqeaev,0.8926829268292681,0.8879736408566722,0.0047092859725959
r1rsvgco,0.9613526570048311,0.944078947368421,0.017273709636410062
r84jyjzi,0.9239130434782609,0.9073083778966132,0.016604665581647637
r9pl56hp,0.9307958477508652,0.8807189542483661,0.05007689350249911
rwtn9oet,0.9260752688172045,0.9224952741020794,0.0035799947151250455
s6ye1o1i,0.9350205198358412,0.9195804195804195,0.015440100255421751
sckw9xi2,0.9841924398625429,0.986863711001642,-0.0026712711390991517
si7hbkx8,0.9678302532511976,0.9712230215827338,-0.0033927683315361223
sjmltdl9,0.9095853161114886,0.8875219683655536,0.02206334774593499
sjp7cniy,0.9075458871515977,0.887603305785124,0.019942581366473644
sl71orxp,0.8853242320819109,0.8745583038869258,0.01076592819498512
sm7365pn,0.9469748470428281,0.948542024013722,-0.0015671769708939243
t4wh6a8a,0.9385903698534545,0.9247135842880525,0.01387678556540195
tcvcarp3,0.9398242055442866,0.9320214669051878,0.00780273863909875
td18pjfx,0.9242424242424243,0.9122203098106713,0.01202211443175305
teq2jd9p,0.9505420054200542,0.9213675213675214,0.029174484052532756
tjix77rv,0.9490142760027191,0.9209225700164746,0.028091705986244553
tkc3bql3,0.9363013698630136,0.9068541300527241,0.029447239810289516
tlv2ma31,0.8834019204389575,0.8791018998272884,0.00430002061166912
tngsmbfb,0.9060356652949247,0.8888888888888888,0.017146776406035902
twjbvnlp,0.9440273037542661,0.9040590405904059,0.03996826316386026
txj3817a,0.9212121212121213,0.9008849557522124,0.02032716545990887
u2woyp9g,0.8833780160857908,0.8426763110307413,0.04070170505504955
u32swc61,0.9030716723549488,0.8825561312607946,0.02051554109415421
u8ofwyp7,0.9553072625698326,0.9647058823529411,-0.00939861978310852
u958vef7,0.9046302695231514,0.8739770867430442,0.030653182780107202
ud3qt2ba,0.9698009608785176,0.9596638655462184,0.010137095332299229
un3gjc1s,0.9358620689655172,0.8725165562913907,0.06334551267412647
usnnjdm9,0.9070090215128385,0.9010238907849829,0.005985130727855559
ut85pm0q,0.9352419904567145,0.9307282415630551,0.004513748893659408
uuurrbbj,0.896311760612387,0.8791390728476822,0.01717268776470482
uzghar5a,0.939986043265876,0.9105960264900661,0.02939001677580988
v6fn4eru,0.9160305343511449,0.9117147707979628,0.004315763553182084
v7zfve4a,0.9507286606523248,0.9227053140096619,0.028023346642662816
vduxnyfy,0.9215955983493812,0.8846815834767642,0.03691401487261703
vl6m2tlj,0.952156334231806,0.9421338155515371,0.010022518680268933
vrydb0xr,0.9600811907983763,0.9436619718309858,0.016419218967390514
vs7415pm,0.9136641740312714,0.8961267605633804,0.01753741346789106
vz5xf26j,0.9434219495569187,0.8882882882882882,0.05513366126863051
w6fxd0ct,0.9091534755677907,0.8839137645107794,0.025239711057011283
weakyj8i,0.9175749318801089,0.8765217391304349,0.041053192749674006
wl1d54gn,0.9162595952547105,0.8879159369527145,0.028343658301995922
x0p6rm1y,0.8603542234332427,0.8274647887323945,0.032889434700848263
x0xukvie,0.8958475153165418,0.8539898132427844,0.041857702073757386
x3yr520m,0.9444067796610167,0.9159519725557463,0.028454807105270374
x7813yq0,0.944755244755245,0.9539823008849556,-0.009227056129710642
xivwne6i,0.9261285909712722,0.9078260869565217,0.01830250401475053
xmklclsz,0.9495569188820724,0.9389830508474576,0.010573868034614797
xroufr90,0.8820689655172412,0.8617594254937165,0.020309540023524697
xuhuv8lc,0.8952702702702704,0.844559585492228,0.050710684778042414
y0w9ndc3,0.9274469541409993,0.8852739726027398,0.042172981538259546
y4t0c0hk,0.895818568391212,0.8809523809523809,0.014866187438831058
yc475tvl,0.8630041724617523,0.8420168067226891,0.020987365739063235
yozvkl9c,0.9245674740484429,0.902229845626072,0.02233762842237086
yq8ep1z3,0.8859342197340798,0.8618421052631581,0.024092114470921744
yrsr94ov,0.9130434782608696,0.8931552587646074,0.019888219496262183
ywgayqt6,0.9651707970529136,0.9294532627865961,0.03571753426631752
yyfbdu0b,0.9359154929577466,0.9059829059829059,0.02993258697484069
yz3rkgxg,0.9036635006784256,0.8784246575342467,0.025238843144178902
z0qweezh,0.9330143540669857,0.9155172413793102,0.01749711268767551
z3zuaqyi,0.9501347708894881,0.9361702127659575,0.01396455812353059
z7bic0rf,0.9186602870813396,0.8858131487889273,0.03284713829241237
za9gkd6c,0.9066757493188012,0.8769230769230768,0.029752672395724433
zc2uy687,0.92866941015089155,0.9198664440734557,0.008802966077435803
ze5i9tkz,0.9253028263795421,0.8629893238434162,0.062313502536125887
zgi28emw,0.9653297076818491,0.9473684210526314,0.0179612866292177
zmlkdgl5,0.9285714285714285,0.8877551020408164,0.04081632653061207
zn7thjg0,0.9320987654320989,0.9256055363321799,0.006493229099919007
zqa7txui,0.9365411436541143,0.9133709981167608,0.023170145537353526
zrfresc1,0.9167240192704746,0.9035532994923857,0.013170719778088924
zrn2grix,0.9188445667125174,0.8894472361809045,0.029397330531612864
zshuyb8c,0.9023728813559323,0.8976510067114093,0.004721874644523005
zxd44db3,0.8687845303867402,0.8523489932885908,0.016435537098149378
zy448n7y,0.9167822468793339,0.8792792792792794,0.03750296760005445
